IP,Ident,User,Date,Time,Method,Resource,Protocol,Status,Bytes
46.105.14.53,-,-,20/May/2015,21:05:03,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
68.180.224.225,-,-,20/May/2015,21:05:48,GET,/files/rubyprof/,HTTP/1.1,200,790178
91.151.182.109,-,-,20/May/2015,21:05:35,GET,/projects/xdotool/,HTTP/1.1,200,12292
91.151.182.109,-,-,20/May/2015,21:05:34,GET,/reset.css,HTTP/1.1,200,1015
91.151.182.109,-,-,20/May/2015,21:05:00,GET,/style2.css,HTTP/1.1,200,4877
91.151.182.109,-,-,20/May/2015,21:05:48,GET,/images/jordan-80.png,HTTP/1.1,200,6146
91.151.182.109,-,-,20/May/2015,21:05:13,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
91.151.182.109,-,-,20/May/2015,21:05:50,GET,/favicon.ico,HTTP/1.1,200,3638
63.140.98.80,-,-,20/May/2015,21:05:03,GET,/presentations/logstash-puppetconf-2012/css/reset.css,HTTP/1.1,200,1382
63.140.98.80,-,-,20/May/2015,21:05:57,GET,/presentations/logstash-puppetconf-2012/css/reset.css,HTTP/1.1,200,1382
63.140.98.80,-,-,20/May/2015,21:05:27,GET,/projects/xdotool/,HTTP/1.1,200,12292
63.140.98.80,-,-,20/May/2015,21:05:58,GET,/images/jordan-80.png,HTTP/1.1,200,6146
63.140.98.80,-,-,20/May/2015,21:05:11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,404,324
63.140.98.80,-,-,20/May/2015,21:05:06,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
38.99.236.50,-,-,20/May/2015,21:05:53,GET,/presentations/logstash-puppetconf-2012/,HTTP/1.1,200,37269
38.99.236.50,-,-,20/May/2015,21:05:34,GET,/presentations/logstash-puppetconf-2012/css/reset.css,HTTP/1.1,200,1382
38.99.236.50,-,-,20/May/2015,21:05:54,GET,/presentations/logstash-puppetconf-2012/css/main.css,HTTP/1.1,200,26498
38.99.236.50,-,-,20/May/2015,21:05:55,GET,/presentations/logstash-puppetconf-2012/css/print.css,HTTP/1.1,200,3995
38.99.236.50,-,-,20/May/2015,21:05:25,GET,/presentations/logstash-puppetconf-2012/css/preso.css,HTTP/1.1,200,659
38.99.236.50,-,-,20/May/2015,21:05:22,GET,/presentations/logstash-puppetconf-2012/lib/css/zenburn.css,HTTP/1.1,200,1791
38.99.236.50,-,-,20/May/2015,21:05:27,GET,/presentations/logstash-puppetconf-2012/lib/js/head.min.js,HTTP/1.1,200,3170
38.99.236.50,-,-,20/May/2015,21:05:41,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms1.png,HTTP/1.1,200,55478
38.99.236.50,-,-,20/May/2015,21:05:53,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms2.png,HTTP/1.1,200,60656
38.99.236.50,-,-,20/May/2015,21:05:34,GET,/presentations/logstash-puppetconf-2012/images/logstash.png,HTTP/1.1,200,47731
38.99.236.50,-,-,20/May/2015,21:05:12,GET,/presentations/logstash-puppetconf-2012/images/sysadvent.png,HTTP/1.1,200,108497
38.99.236.50,-,-,20/May/2015,21:05:16,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms3.png,HTTP/1.1,200,65917
38.99.236.50,-,-,20/May/2015,21:05:55,GET,/presentations/logstash-puppetconf-2012/js/reveal.js,HTTP/1.1,200,29108
38.99.236.50,-,-,20/May/2015,21:05:26,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms4.png,HTTP/1.1,200,72949
38.99.236.50,-,-,20/May/2015,21:05:36,GET,/presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif,HTTP/1.1,404,364
38.99.236.50,-,-,20/May/2015,21:05:10,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms5.png,HTTP/1.1,200,78075
38.99.236.50,-,-,20/May/2015,21:05:40,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms6.png,HTTP/1.1,200,82859
38.99.236.50,-,-,20/May/2015,21:05:25,GET,/presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf,HTTP/1.1,200,42324
38.99.236.50,-,-,20/May/2015,21:05:24,GET,/presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg,HTTP/1.1,200,71808
38.99.236.50,-,-,20/May/2015,21:05:07,GET,/presentations/logstash-puppetconf-2012/images/xkcd-perl.png,HTTP/1.1,200,80663
38.99.236.50,-,-,20/May/2015,21:05:57,GET,/presentations/logstash-puppetconf-2012/images/frontend-response-codes.png,HTTP/1.1,200,52878
38.99.236.50,-,-,20/May/2015,21:05:05,GET,/presentations/logstash-puppetconf-2012/images/lifecycle.png,HTTP/1.1,200,9618
38.99.236.50,-,-,20/May/2015,21:05:55,GET,/presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png,HTTP/1.1,200,100207
38.99.236.50,-,-,20/May/2015,21:05:40,GET,/presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg,HTTP/1.1,200,176805
38.99.236.50,-,-,20/May/2015,21:05:52,GET,/presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png,HTTP/1.1,200,95058
38.99.236.50,-,-,20/May/2015,21:05:53,GET,/presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png,HTTP/1.1,200,73187
38.99.236.50,-,-,20/May/2015,21:05:22,GET,/presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png,HTTP/1.1,200,80555
38.99.236.50,-,-,20/May/2015,21:05:06,GET,/presentations/logstash-puppetconf-2012/images/trollface.png,HTTP/1.1,200,58123
38.99.236.50,-,-,20/May/2015,21:05:39,GET,/presentations/logstash-puppetconf-2012/images/psychoaxe.jpg,HTTP/1.1,200,29179
38.99.236.50,-,-,20/May/2015,21:05:48,GET,/presentations/logstash-puppetconf-2012/images/stats-negative-min.png,HTTP/1.1,200,46139
38.99.236.50,-,-,20/May/2015,21:05:42,GET,/presentations/logstash-puppetconf-2012/images/logs.jpg,HTTP/1.1,200,663847
38.99.236.50,-,-,20/May/2015,21:05:29,GET,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,HTTP/1.1,200,97173
38.99.236.50,-,-,20/May/2015,21:05:31,GET,/favicon.ico,HTTP/1.1,200,3638
66.249.73.135,-,-,20/May/2015,21:05:11,GET,/blog/tags/xsendevent,HTTP/1.1,200,10049
198.46.149.143,-,-,20/May/2015,21:05:29,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,9316
198.46.149.143,-,-,20/May/2015,21:05:34,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,10756
82.165.139.53,-,-,20/May/2015,21:05:15,GET,/projects/xdotool/,HTTP/1.0,200,12292
100.43.83.137,-,-,20/May/2015,21:05:01,GET,/blog/tags/standards,HTTP/1.1,200,13358
63.140.98.80,-,-,20/May/2015,21:05:28,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
63.140.98.80,-,-,20/May/2015,21:05:50,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,10756
66.249.73.135,-,-,20/May/2015,21:05:00,GET,/?flav=atom,HTTP/1.1,200,32352
180.76.6.56,-,-,20/May/2015,21:05:56,GET,/robots.txt,HTTP/1.1,200,-
46.105.14.53,-,-,20/May/2015,21:05:15,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
